example_id,domain,dialogue_id,turn_id,speaker,politeness_label,split,paper_subset
taxi:540:4,taxi,540,4,agent,1,validation,0
taxi:540:5,taxi,540,5,user,0,validation,0
taxi:540:6,taxi,540,6,agent,0,validation,1
taxi:540:7,taxi,540,7,user,0,validation,0
taxi:540:8,taxi,540,8,agent,1,validation,0
taxi:540:9,taxi,540,9,user,0,validation,0
taxi:540:10,taxi,540,10,agent,2,validation,0
taxi:540:11,taxi,540,11,user,2,validation,0
taxi:540:12,taxi,540,12,agent,2,validation,0
taxi:541:1,taxi,541,1,user,1,test,0
taxi:541:2,taxi,541,2,agent,3,test,1
taxi:541:3,taxi,541,3,user,0,test,0
taxi:541:4,taxi,541,4,agent,3,test,0
taxi:541:5,taxi,541,5,user,2,test,0
taxi:541:6,taxi,541,6,agent,2,test,0
taxi:541:7,taxi,541,7,user,3,test,0
taxi:541:8,taxi,541,8,agent,2,test,1
taxi:542:1,taxi,542,1,user,0,train,0
taxi:542:2,taxi,542,2,agent,0,train,0
taxi:542:3,taxi,542,3,user,0,train,0
taxi:542:4,taxi,542,4,agent,1,train,1
taxi:542:5,taxi,542,5,user,0,train,0
taxi:542:6,taxi,542,6,agent,2,train,1
taxi:542:7,taxi,542,7,user,0,train,0
taxi:542:8,taxi,542,8,agent,3,train,1
taxi:542:9,taxi,542,9,user,1,train,0
taxi:542:10,taxi,542,10,agent,3,train,1
taxi:543:1,taxi,543,1,user,1,train,0
taxi:543:2,taxi,543,2,agent,2,train,0
taxi:543:3,taxi,543,3,user,3,train,1
taxi:543:4,taxi,543,4,agent,2,train,0
taxi:544:1,taxi,544,1,user,1,test,0
taxi:544:2,taxi,544,2,agent,0,test,0
taxi:544:3,taxi,544,3,user,0,test,0
taxi:544:4,taxi,544,4,agent,2,test,1
taxi:544:5,taxi,544,5,user,0,test,0
taxi:544:6,taxi,544,6,agent,1,test,0
taxi:544:7,taxi,544,7,user,0,test,1
taxi:544:8,taxi,544,8,agent,2,test,0
taxi:544:9,taxi,544,9,user,2,test,0
taxi:544:10,taxi,544,10,agent,2,test,0
taxi:545:1,taxi,545,1,user,1,train,1
taxi:545:2,taxi,545,2,agent,2,train,1
taxi:545:3,taxi,545,3,user,3,train,0
taxi:545:4,taxi,545,4,agent,2,train,1
taxi:546:1,taxi,546,1,user,1,test,1
taxi:546:2,taxi,546,2,agent,1,test,0
taxi:546:3,taxi,546,3,user,3,test,1
taxi:546:4,taxi,546,4,agent,2,test,0
taxi:546:5,taxi,546,5,user,3,test,1
taxi:546:6,taxi,546,6,agent,2,test,0
taxi:547:1,taxi,547,1,user,1,train,0
taxi:547:2,taxi,547,2,agent,3,train,1
taxi:547:3,taxi,547,3,user,2,train,0
taxi:547:4,taxi,547,4,agent,1,train,0
taxi:547:5,taxi,547,5,user,3,train,1
taxi:547:6,taxi,547,6,agent,1,train,0
taxi:547:7,taxi,547,7,user,0,train,1
taxi:547:8,taxi,547,8,agent,1,train,1
taxi:547:9,taxi,547,9,user,0,train,1
taxi:547:10,taxi,547,10,agent,2,train,0
taxi:547:11,taxi,547,11,user,1,train,0
taxi:547:12,taxi,547,12,agent,1,train,0
taxi:547:13,taxi,547,13,user,3,train,1
taxi:547:14,taxi,547,14,agent,2,train,1
taxi:548:1,taxi,548,1,user,3,train,1
taxi:548:2,taxi,548,2,agent,2,train,0
taxi:548:3,taxi,548,3,user,0,train,0
taxi:548:4,taxi,548,4,agent,1,train,0
taxi:548:5,taxi,548,5,user,0,train,1
taxi:548:6,taxi,548,6,agent,1,train,1
taxi:548:7,taxi,548,7,user,3,train,0
taxi:548:8,taxi,548,8,agent,2,train,0
taxi:548:9,taxi,548,9,user,3,train,0
taxi:548:10,taxi,548,10,agent,3,train,0
taxi:549:1,taxi,549,1,user,1,train,0
taxi:549:2,taxi,549,2,agent,1,train,0
taxi:549:3,taxi,549,3,user,2,train,0
taxi:549:4,taxi,549,4,agent,2,train,0
taxi:549:5,taxi,549,5,user,3,train,0
taxi:549:6,taxi,549,6,agent,2,train,1
taxi:549:7,taxi,549,7,user,3,train,1
taxi:549:8,taxi,549,8,agent,3,train,1
taxi:550:1,taxi,550,1,user,1,train,1
taxi:550:2,taxi,550,2,agent,2,train,1
taxi:550:3,taxi,550,3,user,3,train,0
taxi:550:4,taxi,550,4,agent,2,train,0
taxi:551:1,taxi,551,1,user,3,train,1
taxi:551:2,taxi,551,2,agent,1,train,0
taxi:551:3,taxi,551,3,user,0,train,0
taxi:551:4,taxi,551,4,agent,2,train,0
taxi:551:5,taxi,551,5,user,3,train,0
taxi:551:6,taxi,551,6,agent,2,train,0
taxi:551:7,taxi,551,7,user,3,train,0
taxi:551:8,taxi,551,8,agent,3,train,1
taxi:552:1,taxi,552,1,user,1,train,0
taxi:552:2,taxi,552,2,agent,1,train,0
taxi:552:3,taxi,552,3,user,3,train,0
taxi:552:4,taxi,552,4,agent,3,train,1
taxi:552:5,taxi,552,5,user,3,train,0
taxi:552:6,taxi,552,6,agent,3,train,1
taxi:552:7,taxi,552,7,user,3,train,0
taxi:552:8,taxi,552,8,agent,2,train,0
taxi:553:1,taxi,553,1,user,3,validation,1
taxi:553:2,taxi,553,2,agent,2,validation,1
taxi:553:3,taxi,553,3,user,0,validation,0
taxi:553:4,taxi,553,4,agent,2,validation,0
taxi:554:1,taxi,554,1,user,2,train,0
taxi:554:2,taxi,554,2,agent,1,train,0
taxi:554:3,taxi,554,3,user,0,train,0
taxi:554:4,taxi,554,4,agent,2,train,0
taxi:554:5,taxi,554,5,user,3,train,0
taxi:554:6,taxi,554,6,agent,2,train,0
taxi:554:7,taxi,554,7,user,3,train,1
taxi:554:8,taxi,554,8,agent,3,train,1
taxi:555:1,taxi,555,1,user,1,train,0
taxi:555:2,taxi,555,2,agent,0,train,0
taxi:555:3,taxi,555,3,user,0,train,0
taxi:555:4,taxi,555,4,agent,1,train,0
taxi:555:5,taxi,555,5,user,0,train,0
taxi:555:6,taxi,555,6,agent,2,train,0
taxi:555:7,taxi,555,7,user,2,train,0
taxi:555:8,taxi,555,8,agent,2,train,0
taxi:555:9,taxi,555,9,user,2,train,0
taxi:555:10,taxi,555,10,agent,2,train,1
taxi:555:11,taxi,555,11,user,3,train,0
taxi:555:12,taxi,555,12,agent,3,train,1
taxi:556:1,taxi,556,1,user,1,train,0
taxi:556:2,taxi,556,2,agent,1,train,0
taxi:556:3,taxi,556,3,user,0,train,0
taxi:556:4,taxi,556,4,agent,2,train,1
taxi:556:5,taxi,556,5,user,0,train,0
taxi:556:6,taxi,556,6,agent,2,train,1
taxi:556:7,taxi,556,7,user,0,train,0
taxi:556:8,taxi,556,8,agent,2,train,0
taxi:556:9,taxi,556,9,user,0,train,1
taxi:556:10,taxi,556,10,agent,2,train,0
taxi:557:1,taxi,557,1,user,3,train,0
taxi:557:2,taxi,557,2,agent,1,train,0
taxi:557:3,taxi,557,3,user,0,train,0
taxi:557:4,taxi,557,4,agent,2,train,0
taxi:557:5,taxi,557,5,user,2,train,0
taxi:557:6,taxi,557,6,agent,2,train,0
taxi:557:7,taxi,557,7,user,3,train,0
taxi:557:8,taxi,557,8,agent,2,train,1
taxi:557:9,taxi,557,9,user,3,train,1
taxi:557:10,taxi,557,10,agent,3,train,1
taxi:558:1,taxi,558,1,user,1,train,1
taxi:558:2,taxi,558,2,agent,2,train,1
taxi:558:3,taxi,558,3,user,2,train,0
taxi:558:4,taxi,558,4,agent,2,train,0
taxi:558:5,taxi,558,5,user,2,train,0
taxi:558:6,taxi,558,6,agent,2,train,0
taxi:559:1,taxi,559,1,user,1,validation,1
taxi:559:2,taxi,559,2,agent,1,validation,1
taxi:559:3,taxi,559,3,user,0,validation,0
taxi:559:4,taxi,559,4,agent,1,validation,0
taxi:559:5,taxi,559,5,user,0,validation,1
taxi:559:6,taxi,559,6,agent,2,validation,0
taxi:559:7,taxi,559,7,user,0,validation,0
taxi:559:8,taxi,559,8,agent,2,validation,0
taxi:559:9,taxi,559,9,user,0,validation,0
taxi:559:10,taxi,559,10,agent,2,validation,0
taxi:560:1,taxi,560,1,user,0,test,0
taxi:560:2,taxi,560,2,agent,1,test,0
taxi:560:3,taxi,560,3,user,0,test,0
taxi:560:4,taxi,560,4,agent,1,test,0
taxi:560:5,taxi,560,5,user,0,test,0
taxi:560:6,taxi,560,6,agent,1,test,0
taxi:560:7,taxi,560,7,user,0,test,0
taxi:560:8,taxi,560,8,agent,0,test,0
taxi:560:9,taxi,560,9,user,0,test,1
taxi:560:10,taxi,560,10,agent,2,test,0
taxi:560:11,taxi,560,11,user,0,test,1
taxi:560:12,taxi,560,12,agent,2,test,1
taxi:561:1,taxi,561,1,user,2,train,0
taxi:561:2,taxi,561,2,agent,1,train,0
taxi:561:3,taxi,561,3,user,2,train,1
taxi:561:4,taxi,561,4,agent,2,train,1
taxi:561:5,taxi,561,5,user,2,train,0
taxi:561:6,taxi,561,6,agent,2,train,0
taxi:562:1,taxi,562,1,user,1,test,1
taxi:562:2,taxi,562,2,agent,2,test,0
taxi:562:3,taxi,562,3,user,3,test,1
taxi:562:4,taxi,562,4,agent,1,test,0
taxi:562:5,taxi,562,5,user,3,test,1
taxi:562:6,taxi,562,6,agent,2,test,0
taxi:562:7,taxi,562,7,user,3,test,0
taxi:562:8,taxi,562,8,agent,2,test,1
taxi:562:9,taxi,562,9,user,3,test,1
taxi:562:10,taxi,562,10,agent,3,test,1
taxi:563:1,taxi,563,1,user,1,test,0
taxi:563:2,taxi,563,2,agent,2,test,0
taxi:563:3,taxi,563,3,user,3,test,0
taxi:563:4,taxi,563,4,agent,2,test,0
taxi:564:1,taxi,564,1,user,3,train,0
taxi:564:2,taxi,564,2,agent,3,train,0
taxi:564:3,taxi,564,3,user,3,train,0
taxi:564:4,taxi,564,4,agent,1,train,0
taxi:564:5,taxi,564,5,user,0,train,0
taxi:564:6,taxi,564,6,agent,1,train,0
taxi:564:7,taxi,564,7,user,0,train,1
taxi:564:8,taxi,564,8,agent,1,train,0
taxi:564:9,taxi,564,9,user,0,train,0
taxi:564:10,taxi,564,10,agent,1,train,0
taxi:564:11,taxi,564,11,user,0,train,1
taxi:564:12,taxi,564,12,agent,1,train,1
taxi:564:13,taxi,564,13,user,0,train,1
taxi:564:14,taxi,564,14,agent,2,train,1
taxi:564:15,taxi,564,15,user,2,train,0
taxi:564:16,taxi,564,16,agent,2,train,0
taxi:564:17,taxi,564,17,user,3,train,0
taxi:564:18,taxi,564,18,agent,3,train,0
taxi:565:1,taxi,565,1,user,2,train,0
taxi:565:2,taxi,565,2,agent,3,train,0
taxi:565:3,taxi,565,3,user,0,train,0
taxi:565:4,taxi,565,4,agent,2,train,0
taxi:565:5,taxi,565,5,user,0,train,0
taxi:565:6,taxi,565,6,agent,1,train,1
taxi:565:7,taxi,565,7,user,0,train,0
taxi:565:8,taxi,565,8,agent,2,train,0
taxi:565:9,taxi,565,9,user,3,train,1
taxi:565:10,taxi,565,10,agent,2,train,1
taxi:565:11,taxi,565,11,user,3,train,0
taxi:565:12,taxi,565,12,agent,3,train,1
taxi:566:1,taxi,566,1,user,1,train,0
taxi:566:2,taxi,566,2,agent,2,train,0
taxi:566:3,taxi,566,3,user,3,train,1
taxi:566:4,taxi,566,4,agent,3,train,0
taxi:566:5,taxi,566,5,user,3,train,1
taxi:566:6,taxi,566,6,agent,2,train,0
taxi:567:1,taxi,567,1,user,1,train,0
taxi:567:2,taxi,567,2,agent,2,train,0
taxi:567:3,taxi,567,3,user,3,train,1
taxi:567:4,taxi,567,4,agent,2,train,0
taxi:567:5,taxi,567,5,user,3,train,1
taxi:567:6,taxi,567,6,agent,2,train,0
taxi:567:7,taxi,567,7,user,3,train,1
taxi:567:8,taxi,567,8,agent,3,train,1
taxi:568:1,taxi,568,1,user,3,train,0
taxi:568:2,taxi,568,2,agent,1,train,0
taxi:568:3,taxi,568,3,user,0,train,0
taxi:568:4,taxi,568,4,agent,2,train,0
taxi:568:5,taxi,568,5,user,2,train,0
taxi:568:6,taxi,568,6,agent,2,train,0
taxi:568:7,taxi,568,7,user,3,train,1
taxi:568:8,taxi,568,8,agent,2,train,0
taxi:568:9,taxi,568,9,user,3,train,0
taxi:568:10,taxi,568,10,agent,3,train,0
taxi:569:1,taxi,569,1,user,1,train,0
taxi:569:2,taxi,569,2,agent,2,train,1
taxi:569:3,taxi,569,3,user,3,train,0
taxi:569:4,taxi,569,4,agent,2,train,0
taxi:570:1,taxi,570,1,user,0,train,0
taxi:570:2,taxi,570,2,agent,1,train,0
taxi:570:3,taxi,570,3,user,0,train,0
taxi:570:4,taxi,570,4,agent,1,train,0
taxi:570:5,taxi,570,5,user,0,train,0
taxi:570:6,taxi,570,6,agent,2,train,0
taxi:570:7,taxi,570,7,user,0,train,0
taxi:570:8,taxi,570,8,agent,2,train,1
taxi:570:9,taxi,570,9,user,0,train,0
taxi:570:10,taxi,570,10,agent,2,train,0
taxi:571:1,taxi,571,1,user,2,test,1
taxi:571:2,taxi,571,2,agent,2,test,1
taxi:571:3,taxi,571,3,user,3,test,1
taxi:571:4,taxi,571,4,agent,2,test,0
taxi:572:1,taxi,572,1,user,1,train,0
taxi:572:2,taxi,572,2,agent,2,train,0
taxi:572:3,taxi,572,3,user,0,train,0
taxi:572:4,taxi,572,4,agent,2,train,0
taxi:573:1,taxi,573,1,user,3,train,1
taxi:573:2,taxi,573,2,agent,2,train,0
taxi:573:3,taxi,573,3,user,0,train,1
taxi:573:4,taxi,573,4,agent,2,train,0
taxi:573:5,taxi,573,5,user,0,train,0
taxi:573:6,taxi,573,6,agent,1,train,0
taxi:573:7,taxi,573,7,user,0,train,0
taxi:573:8,taxi,573,8,agent,1,train,0
taxi:573:9,taxi,573,9,user,0,train,0
taxi:573:10,taxi,573,10,agent,2,train,1
taxi:573:11,taxi,573,11,user,0,train,0
taxi:573:12,taxi,573,12,agent,2,train,0
taxi:573:13,taxi,573,13,user,3,train,1
taxi:573:14,taxi,573,14,agent,3,train,0
taxi:574:1,taxi,574,1,user,3,train,0
taxi:574:2,taxi,574,2,agent,2,train,0
taxi:574:3,taxi,574,3,user,0,train,0
taxi:574:4,taxi,574,4,agent,2,train,0
taxi:574:5,taxi,574,5,user,3,train,1
taxi:574:6,taxi,574,6,agent,3,train,1
taxi:574:7,taxi,574,7,user,0,train,1
taxi:574:8,taxi,574,8,agent,2,train,0
taxi:574:9,taxi,574,9,user,3,train,0
taxi:574:10,taxi,574,10,agent,3,train,1
taxi:575:1,taxi,575,1,user,3,train,1
taxi:575:2,taxi,575,2,agent,3,train,0
taxi:575:3,taxi,575,3,user,3,train,1
taxi:575:4,taxi,575,4,agent,1,train,0
taxi:575:5,taxi,575,5,user,0,train,1
taxi:575:6,taxi,575,6,agent,0,train,0
taxi:575:7,taxi,575,7,user,0,train,1
taxi:575:8,taxi,575,8,agent,0,train,0
taxi:575:9,taxi,575,9,user,0,train,0
taxi:575:10,taxi,575,10,agent,0,train,0
taxi:575:11,taxi,575,11,user,0,train,0
taxi:575:12,taxi,575,12,agent,0,train,0
taxi:575:13,taxi,575,13,user,1,train,0
taxi:575:14,taxi,575,14,agent,1,train,0
taxi:575:15,taxi,575,15,user,0,train,0
taxi:575:16,taxi,575,16,agent,2,train,0
taxi:575:17,taxi,575,17,user,2,train,0
taxi:575:18,taxi,575,18,agent,2,train,0
taxi:576:1,taxi,576,1,user,1,train,0
taxi:576:2,taxi,576,2,agent,2,train,0
taxi:576:3,taxi,576,3,user,0,train,0
taxi:576:4,taxi,576,4,agent,2,train,0
taxi:577:1,taxi,577,1,user,2,train,0
taxi:577:2,taxi,577,2,agent,2,train,0
taxi:577:3,taxi,577,3,user,0,train,0
taxi:577:4,taxi,577,4,agent,2,train,1
taxi:578:1,taxi,578,1,user,0,train,0
taxi:578:2,taxi,578,2,agent,3,train,0
taxi:578:3,taxi,578,3,user,0,train,0
taxi:578:4,taxi,578,4,agent,3,train,0
taxi:578:5,taxi,578,5,user,2,train,1
taxi:578:6,taxi,578,6,agent,1,train,0
taxi:578:7,taxi,578,7,user,3,train,0
taxi:578:8,taxi,578,8,agent,2,train,0
taxi:578:9,taxi,578,9,user,2,train,0
taxi:578:10,taxi,578,10,agent,2,train,0
taxi:579:1,taxi,579,1,user,1,train,0
taxi:579:2,taxi,579,2,agent,1,train,0
taxi:579:3,taxi,579,3,user,3,train,1
taxi:579:4,taxi,579,4,agent,2,train,0
taxi:580:1,taxi,580,1,user,2,train,0
taxi:580:2,taxi,580,2,agent,2,train,0
taxi:580:3,taxi,580,3,user,2,train,0
taxi:580:4,taxi,580,4,agent,2,train,0
taxi:580:5,taxi,580,5,user,2,train,1
taxi:580:6,taxi,580,6,agent,2,train,0
taxi:580:7,taxi,580,7,user,3,train,1
taxi:580:8,taxi,580,8,agent,2,train,1
taxi:581:1,taxi,581,1,user,1,validation,0
taxi:581:2,taxi,581,2,agent,2,validation,0
taxi:581:3,taxi,581,3,user,3,validation,1
taxi:581:4,taxi,581,4,agent,2,validation,0
taxi:582:1,taxi,582,1,user,1,validation,1
taxi:582:2,taxi,582,2,agent,2,validation,0
taxi:582:3,taxi,582,3,user,3,validation,1
taxi:582:4,taxi,582,4,agent,2,validation,0
taxi:583:1,taxi,583,1,user,1,train,1
taxi:583:2,taxi,583,2,agent,0,train,0
taxi:583:3,taxi,583,3,user,0,train,0
taxi:583:4,taxi,583,4,agent,2,train,0
taxi:583:5,taxi,583,5,user,0,train,0
taxi:583:6,taxi,583,6,agent,1,train,0
taxi:583:7,taxi,583,7,user,0,train,0
taxi:583:8,taxi,583,8,agent,1,train,1
taxi:583:9,taxi,583,9,user,0,train,0
taxi:583:10,taxi,583,10,agent,2,train,0
taxi:583:11,taxi,583,11,user,0,train,0
taxi:583:12,taxi,583,12,agent,2,train,0
taxi:584:1,taxi,584,1,user,2,train,0
taxi:584:2,taxi,584,2,agent,1,train,1
taxi:584:3,taxi,584,3,user,0,train,0
taxi:584:4,taxi,584,4,agent,1,train,0
taxi:584:5,taxi,584,5,user,0,train,0
taxi:584:6,taxi,584,6,agent,2,train,1
taxi:584:7,taxi,584,7,user,0,train,1
taxi:584:8,taxi,584,8,agent,2,train,0
taxi:585:1,taxi,585,1,user,1,test,0
taxi:585:2,taxi,585,2,agent,0,test,0
taxi:585:3,taxi,585,3,user,2,test,0
taxi:585:4,taxi,585,4,agent,1,test,0
taxi:585:5,taxi,585,5,user,0,test,1
taxi:585:6,taxi,585,6,agent,2,test,0
taxi:585:7,taxi,585,7,user,3,test,0
taxi:585:8,taxi,585,8,agent,2,test,0
taxi:585:9,taxi,585,9,user,2,test,0
taxi:585:10,taxi,585,10,agent,2,test,0
taxi:585:11,taxi,585,11,user,3,test,1
taxi:585:12,taxi,585,12,agent,2,test,0
taxi:585:13,taxi,585,13,user,3,test,1
taxi:585:14,taxi,585,14,agent,2,test,0
taxi:585:15,taxi,585,15,user,3,test,1
taxi:585:16,taxi,585,16,agent,3,test,0
taxi:586:1,taxi,586,1,user,0,test,0
taxi:586:2,taxi,586,2,agent,0,test,1
taxi:586:3,taxi,586,3,user,2,test,1
taxi:586:4,taxi,586,4,agent,1,test,1
taxi:586:5,taxi,586,5,user,0,test,0
taxi:586:6,taxi,586,6,agent,2,test,0
taxi:586:7,taxi,586,7,user,3,test,1
taxi:586:8,taxi,586,8,agent,2,test,0
taxi:587:1,taxi,587,1,user,1,train,1
taxi:587:2,taxi,587,2,agent,2,train,0
taxi:587:3,taxi,587,3,user,3,train,1
taxi:587:4,taxi,587,4,agent,2,train,0
taxi:588:1,taxi,588,1,user,3,train,0
taxi:588:2,taxi,588,2,agent,2,train,1
taxi:588:3,taxi,588,3,user,2,train,0
taxi:588:4,taxi,588,4,agent,2,train,1
taxi:588:5,taxi,588,5,user,2,train,0
taxi:588:6,taxi,588,6,agent,2,train,0
taxi:589:1,taxi,589,1,user,1,train,0
taxi:589:2,taxi,589,2,agent,0,train,0
taxi:589:3,taxi,589,3,user,0,train,0
taxi:589:4,taxi,589,4,agent,1,train,0
taxi:589:5,taxi,589,5,user,0,train,0
taxi:589:6,taxi,589,6,agent,1,train,0
taxi:589:7,taxi,589,7,user,0,train,0
taxi:589:8,taxi,589,8,agent,2,train,0
taxi:589:9,taxi,589,9,user,0,train,0
taxi:589:10,taxi,589,10,agent,2,train,0
taxi:590:1,taxi,590,1,user,1,train,0
taxi:590:2,taxi,590,2,agent,1,train,0
taxi:590:3,taxi,590,3,user,0,train,0
taxi:590:4,taxi,590,4,agent,1,train,0
taxi:590:5,taxi,590,5,user,0,train,0
taxi:590:6,taxi,590,6,agent,2,train,0
taxi:590:7,taxi,590,7,user,2,train,0
taxi:590:8,taxi,590,8,agent,2,train,1
taxi:591:1,taxi,591,1,user,1,train,0
taxi:591:2,taxi,591,2,agent,1,train,0
taxi:591:3,taxi,591,3,user,2,train,0
taxi:591:4,taxi,591,4,agent,1,train,0
taxi:591:5,taxi,591,5,user,0,train,0
taxi:591:6,taxi,591,6,agent,2,train,1
taxi:591:7,taxi,591,7,user,2,train,0
taxi:591:8,taxi,591,8,agent,3,train,1
taxi:591:9,taxi,591,9,user,3,train,0
taxi:591:10,taxi,591,10,agent,2,train,1
taxi:591:11,taxi,591,11,user,0,train,0
taxi:591:12,taxi,591,12,agent,2,train,0
taxi:592:1,taxi,592,1,user,1,validation,0
taxi:592:2,taxi,592,2,agent,2,validation,0
taxi:592:3,taxi,592,3,user,3,validation,1
taxi:592:4,taxi,592,4,agent,2,validation,0
taxi:593:1,taxi,593,1,user,1,validation,1
taxi:593:2,taxi,593,2,agent,2,validation,0
taxi:593:3,taxi,593,3,user,2,validation,0
taxi:593:4,taxi,593,4,agent,2,validation,0
taxi:593:5,taxi,593,5,user,2,validation,0
taxi:593:6,taxi,593,6,agent,2,validation,0
taxi:593:7,taxi,593,7,user,3,validation,0
taxi:593:8,taxi,593,8,agent,3,validation,0
taxi:594:1,taxi,594,1,user,3,train,1
taxi:594:2,taxi,594,2,agent,2,train,0
taxi:594:3,taxi,594,3,user,3,train,0
taxi:594:4,taxi,594,4,agent,1,train,0
taxi:594:5,taxi,594,5,user,3,train,1
taxi:594:6,taxi,594,6,agent,1,train,0
taxi:594:7,taxi,594,7,user,3,train,0
taxi:594:8,taxi,594,8,agent,2,train,0
taxi:594:9,taxi,594,9,user,3,train,1
taxi:594:10,taxi,594,10,agent,2,train,1
taxi:594:11,taxi,594,11,user,3,train,1
taxi:594:12,taxi,594,12,agent,3,train,0
taxi:595:1,taxi,595,1,user,0,train,0
taxi:595:2,taxi,595,2,agent,0,train,0
taxi:595:3,taxi,595,3,user,0,train,0
taxi:595:4,taxi,595,4,agent,0,train,0
taxi:595:5,taxi,595,5,user,0,train,1
taxi:595:6,taxi,595,6,agent,0,train,0
taxi:595:7,taxi,595,7,user,0,train,0
taxi:595:8,taxi,595,8,agent,2,train,1
taxi:595:9,taxi,595,9,user,2,train,0
taxi:595:10,taxi,595,10,agent,2,train,0
taxi:596:1,taxi,596,1,user,1,train,1
taxi:596:2,taxi,596,2,agent,2,train,1
taxi:596:3,taxi,596,3,user,0,train,1
taxi:596:4,taxi,596,4,agent,1,train,0
taxi:596:5,taxi,596,5,user,0,train,0
taxi:596:6,taxi,596,6,agent,2,train,0
taxi:596:7,taxi,596,7,user,0,train,0
taxi:596:8,taxi,596,8,agent,2,train,0
taxi:596:9,taxi,596,9,user,0,train,0
taxi:596:10,taxi,596,10,agent,2,train,1
taxi:596:11,taxi,596,11,user,3,train,1
taxi:596:12,taxi,596,12,agent,3,train,1
taxi:597:1,taxi,597,1,user,1,test,0
taxi:597:2,taxi,597,2,agent,2,test,0
taxi:597:3,taxi,597,3,user,3,test,0
taxi:597:4,taxi,597,4,agent,2,test,0
taxi:597:5,taxi,597,5,user,3,test,0
taxi:597:6,taxi,597,6,agent,2,test,0
taxi:598:1,taxi,598,1,user,2,train,1
taxi:598:2,taxi,598,2,agent,2,train,0
taxi:598:3,taxi,598,3,user,3,train,0
taxi:598:4,taxi,598,4,agent,3,train,0
taxi:598:5,taxi,598,5,user,2,train,0
taxi:598:6,taxi,598,6,agent,2,train,0
taxi:599:1,taxi,599,1,user,1,train,1
taxi:599:2,taxi,599,2,agent,2,train,0
taxi:599:3,taxi,599,3,user,2,train,0
taxi:599:4,taxi,599,4,agent,2,train,0
taxi:600:1,taxi,600,1,user,3,validation,1
taxi:600:2,taxi,600,2,agent,0,validation,0
taxi:600:3,taxi,600,3,user,0,validation,1
taxi:600:4,taxi,600,4,agent,2,validation,1
taxi:600:5,taxi,600,5,user,3,validation,0
taxi:600:6,taxi,600,6,agent,2,validation,0
taxi:601:1,taxi,601,1,user,2,train,0
taxi:601:2,taxi,601,2,agent,2,train,0
taxi:601:3,taxi,601,3,user,0,train,0
taxi:601:4,taxi,601,4,agent,2,train,1
taxi:602:1,taxi,602,1,user,2,validation,0
taxi:602:2,taxi,602,2,agent,1,validation,0
taxi:602:3,taxi,602,3,user,0,validation,0
taxi:602:4,taxi,602,4,agent,1,validation,0
taxi:602:5,taxi,602,5,user,0,validation,0
taxi:602:6,taxi,602,6,agent,1,validation,0
taxi:602:7,taxi,602,7,user,0,validation,0
taxi:602:8,taxi,602,8,agent,1,validation,0
taxi:602:9,taxi,602,9,user,0,validation,1
taxi:602:10,taxi,602,10,agent,2,validation,0
taxi:602:11,taxi,602,11,user,0,validation,1
taxi:602:12,taxi,602,12,agent,2,validation,0
taxi:602:13,taxi,602,13,user,3,validation,0
taxi:602:14,taxi,602,14,agent,3,validation,1
taxi:603:1,taxi,603,1,user,1,train,0
taxi:603:2,taxi,603,2,agent,2,train,0
taxi:603:3,taxi,603,3,user,2,train,0
taxi:603:4,taxi,603,4,agent,2,train,0
taxi:603:5,taxi,603,5,user,0,train,0
taxi:603:6,taxi,603,6,agent,2,train,0
taxi:603:7,taxi,603,7,user,3,train,1
taxi:603:8,taxi,603,8,agent,1,train,0
taxi:603:9,taxi,603,9,user,0,train,0
taxi:603:10,taxi,603,10,agent,2,train,1
taxi:603:11,taxi,603,11,user,2,train,0
taxi:603:12,taxi,603,12,agent,2,train,0
taxi:603:13,taxi,603,13,user,3,train,0
taxi:603:14,taxi,603,14,agent,3,train,1
taxi:604:1,taxi,604,1,user,3,train,1
taxi:604:2,taxi,604,2,agent,1,train,0
taxi:604:3,taxi,604,3,user,3,train,1
taxi:604:4,taxi,604,4,agent,2,train,1
taxi:604:5,taxi,604,5,user,2,train,0
taxi:604:6,taxi,604,6,agent,2,train,0
taxi:604:7,taxi,604,7,user,3,train,1
taxi:604:8,taxi,604,8,agent,3,train,0
taxi:605:1,taxi,605,1,user,2,validation,0
taxi:605:2,taxi,605,2,agent,2,validation,1
taxi:605:3,taxi,605,3,user,2,validation,1
taxi:605:4,taxi,605,4,agent,2,validation,0
taxi:605:5,taxi,605,5,user,0,validation,0
taxi:605:6,taxi,605,6,agent,2,validation,1
taxi:605:7,taxi,605,7,user,0,validation,1
taxi:605:8,taxi,605,8,agent,2,validation,1
taxi:606:1,taxi,606,1,user,1,train,0
taxi:606:2,taxi,606,2,agent,2,train,0
taxi:606:3,taxi,606,3,user,0,train,0
taxi:606:4,taxi,606,4,agent,1,train,0
taxi:606:5,taxi,606,5,user,0,train,0
taxi:606:6,taxi,606,6,agent,0,train,1
taxi:606:7,taxi,606,7,user,0,train,0
taxi:606:8,taxi,606,8,agent,2,train,0
taxi:606:9,taxi,606,9,user,2,train,0
taxi:606:10,taxi,606,10,agent,2,train,0
taxi:607:1,taxi,607,1,user,3,train,1
taxi:607:2,taxi,607,2,agent,3,train,0
taxi:607:3,taxi,607,3,user,3,train,0
taxi:607:4,taxi,607,4,agent,1,train,0
taxi:607:5,taxi,607,5,user,0,train,1
taxi:607:6,taxi,607,6,agent,2,train,0
