example_id,domain,dialogue_id,turn_id,speaker,politeness_label,split,paper_subset
dstc1:train3/dt-201007240105-16113:0,dstc1,train3/dt-201007240105-16113,0,agent,2,train,0
dstc1:train3/dt-201007240105-16113:1,dstc1,train3/dt-201007240105-16113,1,user,0,train,0
dstc1:train3/dt-201007240105-16113:2,dstc1,train3/dt-201007240105-16113,2,agent,1,train,0
dstc1:train3/dt-201007240105-16113:3,dstc1,train3/dt-201007240105-16113,3,user,0,train,1
dstc1:train3/dt-201007240105-16113:4,dstc1,train3/dt-201007240105-16113,4,agent,3,train,0
dstc1:train3/dt-201007240105-16113:5,dstc1,train3/dt-201007240105-16113,5,user,0,train,0
dstc1:train3/dt-201007240105-16113:6,dstc1,train3/dt-201007240105-16113,6,agent,2,train,0
dstc1:train3/dt-201007240105-16113:7,dstc1,train3/dt-201007240105-16113,7,user,0,train,0
dstc1:train3/dt-201007240105-16113:8,dstc1,train3/dt-201007240105-16113,8,agent,2,train,0
dstc1:train3/dt-201007240105-16113:9,dstc1,train3/dt-201007240105-16113,9,user,2,train,1
dstc1:train3/dt-201007240105-16113:10,dstc1,train3/dt-201007240105-16113,10,agent,3,train,0
dstc1:train3/dt-201007240105-16113:11,dstc1,train3/dt-201007240105-16113,11,user,0,train,0
dstc1:train3/dt-201007240105-16113:12,dstc1,train3/dt-201007240105-16113,12,agent,2,train,0
dstc1:train3/dt-201007240105-16113:13,dstc1,train3/dt-201007240105-16113,13,user,2,train,0
dstc1:train3/dt-201007240105-16113:14,dstc1,train3/dt-201007240105-16113,14,agent,3,train,0
dstc1:train3/dt-201007240105-16113:15,dstc1,train3/dt-201007240105-16113,15,user,0,train,0
dstc1:train3/dt-201007240105-16113:16,dstc1,train3/dt-201007240105-16113,16,agent,2,train,1
dstc1:train3/dt-201007240105-16113:17,dstc1,train3/dt-201007240105-16113,17,user,2,train,0
dstc1:train3/dt-201007240105-16113:18,dstc1,train3/dt-201007240105-16113,18,agent,2,train,0
dstc1:train3/dt-201007240105-16113:20,dstc1,train3/dt-201007240105-16113,20,agent,1,train,1
dstc1:train3/dt-201007240124-11114:0,dstc1,train3/dt-201007240124-11114,0,agent,2,validation,0
dstc1:train3/dt-201007240124-11114:1,dstc1,train3/dt-201007240124-11114,1,user,0,validation,0
dstc1:train3/dt-201007240124-11114:2,dstc1,train3/dt-201007240124-11114,2,agent,2,validation,1
dstc1:train3/dt-201007240124-11114:3,dstc1,train3/dt-201007240124-11114,3,user,0,validation,0
dstc1:train3/dt-201007240124-11114:4,dstc1,train3/dt-201007240124-11114,4,agent,2,validation,0
dstc1:train3/dt-201007240124-11114:5,dstc1,train3/dt-201007240124-11114,5,user,2,validation,0
dstc1:train3/dt-201007240124-11114:6,dstc1,train3/dt-201007240124-11114,6,agent,3,validation,1
dstc1:train3/dt-201007240124-11114:7,dstc1,train3/dt-201007240124-11114,7,user,0,validation,0
dstc1:train3/dt-201007240124-11114:8,dstc1,train3/dt-201007240124-11114,8,agent,2,validation,1
dstc1:train3/dt-201007240124-11114:9,dstc1,train3/dt-201007240124-11114,9,user,0,validation,0
dstc1:train3/dt-201007240124-11114:10,dstc1,train3/dt-201007240124-11114,10,agent,3,validation,1
dstc1:train3/dt-201007240124-11114:12,dstc1,train3/dt-201007240124-11114,12,agent,3,validation,0
dstc1:train3/dt-201007240127-49115:0,dstc1,train3/dt-201007240127-49115,0,agent,2,train,0
dstc1:train3/dt-201007240127-49115:2,dstc1,train3/dt-201007240127-49115,2,agent,3,train,1
dstc1:train3/dt-201007240127-49115:3,dstc1,train3/dt-201007240127-49115,3,user,0,train,0
dstc1:train3/dt-201007240127-49115:4,dstc1,train3/dt-201007240127-49115,4,agent,2,train,1
dstc1:train3/dt-201007240127-49115:5,dstc1,train3/dt-201007240127-49115,5,user,0,train,0
dstc1:train3/dt-201007240127-49115:6,dstc1,train3/dt-201007240127-49115,6,agent,2,train,0
dstc1:train3/dt-201007240127-49115:7,dstc1,train3/dt-201007240127-49115,7,user,2,train,0
dstc1:train3/dt-201007240127-49115:8,dstc1,train3/dt-201007240127-49115,8,agent,3,train,1
dstc1:train3/dt-201007240127-49115:9,dstc1,train3/dt-201007240127-49115,9,user,0,train,0
dstc1:train3/dt-201007240127-49115:10,dstc1,train3/dt-201007240127-49115,10,agent,2,train,0
dstc1:train3/dt-201007240127-49115:11,dstc1,train3/dt-201007240127-49115,11,user,2,train,0
dstc1:train3/dt-201007240127-49115:12,dstc1,train3/dt-201007240127-49115,12,agent,1,train,0
dstc1:train3/dt-201007240127-49115:13,dstc1,train3/dt-201007240127-49115,13,user,0,train,0
dstc1:train3/dt-201007240127-49115:14,dstc1,train3/dt-201007240127-49115,14,agent,2,train,1
dstc1:train3/dt-201007240127-49115:15,dstc1,train3/dt-201007240127-49115,15,user,2,train,0
dstc1:train3/dt-201007240127-49115:16,dstc1,train3/dt-201007240127-49115,16,agent,2,train,1
dstc1:train3/dt-201007240127-49115:18,dstc1,train3/dt-201007240127-49115,18,agent,3,train,1
dstc1:train3/dt-201007240127-49115:19,dstc1,train3/dt-201007240127-49115,19,user,0,train,0
dstc1:train3/dt-201007240127-49115:20,dstc1,train3/dt-201007240127-49115,20,agent,1,train,0
dstc1:train3/dt-201007240127-49115:21,dstc1,train3/dt-201007240127-49115,21,user,0,train,0
dstc1:train3/dt-201007240127-49115:22,dstc1,train3/dt-201007240127-49115,22,agent,3,train,1
dstc1:train3/dt-201007240127-49115:23,dstc1,train3/dt-201007240127-49115,23,user,0,train,0
dstc1:train3/dt-201007240127-49115:24,dstc1,train3/dt-201007240127-49115,24,agent,2,train,0
dstc1:train3/dt-201007240132-23116:0,dstc1,train3/dt-201007240132-23116,0,agent,2,train,1
dstc1:train3/dt-201007240132-23116:1,dstc1,train3/dt-201007240132-23116,1,user,0,train,0
dstc1:train3/dt-201007240132-23116:2,dstc1,train3/dt-201007240132-23116,2,agent,2,train,0
dstc1:train3/dt-201007240132-23116:3,dstc1,train3/dt-201007240132-23116,3,user,0,train,0
dstc1:train3/dt-201007240132-23116:4,dstc1,train3/dt-201007240132-23116,4,agent,3,train,0
dstc1:train3/dt-201007240132-23116:5,dstc1,train3/dt-201007240132-23116,5,user,0,train,1
dstc1:train3/dt-201007240132-23116:6,dstc1,train3/dt-201007240132-23116,6,agent,2,train,0
dstc1:train3/dt-201007240132-23116:7,dstc1,train3/dt-201007240132-23116,7,user,0,train,0
dstc1:train3/dt-201007240132-23116:8,dstc1,train3/dt-201007240132-23116,8,agent,2,train,0
dstc1:train3/dt-201007240132-23116:9,dstc1,train3/dt-201007240132-23116,9,user,2,train,0
dstc1:train3/dt-201007240132-23116:10,dstc1,train3/dt-201007240132-23116,10,agent,2,train,1
dstc1:train3/dt-201007240134-53117:0,dstc1,train3/dt-201007240134-53117,0,agent,2,test,1
dstc1:train3/dt-201007240134-53117:1,dstc1,train3/dt-201007240134-53117,1,user,0,test,0
dstc1:train3/dt-201007240134-53117:2,dstc1,train3/dt-201007240134-53117,2,agent,1,test,0
dstc1:train3/dt-201007240134-53117:3,dstc1,train3/dt-201007240134-53117,3,user,0,test,0
dstc1:train3/dt-201007240134-53117:4,dstc1,train3/dt-201007240134-53117,4,agent,3,test,1
dstc1:train3/dt-201007240134-53117:5,dstc1,train3/dt-201007240134-53117,5,user,0,test,0
dstc1:train3/dt-201007240134-53117:6,dstc1,train3/dt-201007240134-53117,6,agent,2,test,0
dstc1:train3/dt-201007240134-53117:7,dstc1,train3/dt-201007240134-53117,7,user,2,test,1
dstc1:train3/dt-201007240134-53117:8,dstc1,train3/dt-201007240134-53117,8,agent,1,test,0
dstc1:train3/dt-201007240134-53117:9,dstc1,train3/dt-201007240134-53117,9,user,0,test,0
dstc1:train3/dt-201007240134-53117:10,dstc1,train3/dt-201007240134-53117,10,agent,2,test,1
dstc1:train3/dt-201007240134-53117:11,dstc1,train3/dt-201007240134-53117,11,user,0,test,0
dstc1:train3/dt-201007240134-53117:12,dstc1,train3/dt-201007240134-53117,12,agent,2,test,1
dstc1:train3/dt-201007240134-53117:13,dstc1,train3/dt-201007240134-53117,13,user,2,test,0
dstc1:train3/dt-201007240134-53117:14,dstc1,train3/dt-201007240134-53117,14,agent,2,test,0
dstc1:train3/dt-201007240134-53117:15,dstc1,train3/dt-201007240134-53117,15,user,0,test,0
dstc1:train3/dt-201007240134-53117:16,dstc1,train3/dt-201007240134-53117,16,agent,1,test,0
dstc1:train3/dt-201007240433-52118:0,dstc1,train3/dt-201007240433-52118,0,agent,2,validation,0
dstc1:train3/dt-201007240433-52118:1,dstc1,train3/dt-201007240433-52118,1,user,0,validation,0
dstc1:train3/dt-201007240433-52118:2,dstc1,train3/dt-201007240433-52118,2,agent,3,validation,0
dstc1:train3/dt-201007240433-52118:3,dstc1,train3/dt-201007240433-52118,3,user,0,validation,0
dstc1:train3/dt-201007240433-52118:4,dstc1,train3/dt-201007240433-52118,4,agent,2,validation,0
dstc1:train3/dt-201007240450-27119:0,dstc1,train3/dt-201007240450-27119,0,agent,2,train,1
dstc1:train3/dt-201007240450-27119:1,dstc1,train3/dt-201007240450-27119,1,user,0,train,0
dstc1:train3/dt-201007240450-27119:2,dstc1,train3/dt-201007240450-27119,2,agent,2,train,0
dstc1:train3/dt-201007240450-27119:3,dstc1,train3/dt-201007240450-27119,3,user,2,train,0
dstc1:train3/dt-201007240450-27119:4,dstc1,train3/dt-201007240450-27119,4,agent,1,train,0
dstc1:train3/dt-201007240450-27119:5,dstc1,train3/dt-201007240450-27119,5,user,0,train,1
dstc1:train3/dt-201007240450-27119:6,dstc1,train3/dt-201007240450-27119,6,agent,2,train,1
dstc1:train3/dt-201007240450-27119:7,dstc1,train3/dt-201007240450-27119,7,user,0,train,1
dstc1:train3/dt-201007240450-27119:8,dstc1,train3/dt-201007240450-27119,8,agent,2,train,0
dstc1:train3/dt-201007240450-27119:9,dstc1,train3/dt-201007240450-27119,9,user,2,train,0
dstc1:train3/dt-201007240450-27119:10,dstc1,train3/dt-201007240450-27119,10,agent,2,train,0
dstc1:train3/dt-201007240450-27119:11,dstc1,train3/dt-201007240450-27119,11,user,0,train,1
dstc1:train3/dt-201007240450-27119:12,dstc1,train3/dt-201007240450-27119,12,agent,2,train,0
dstc1:train3/dt-201007240606-5811A:0,dstc1,train3/dt-201007240606-5811A,0,agent,2,train,1
dstc1:train3/dt-201007240606-5811A:1,dstc1,train3/dt-201007240606-5811A,1,user,0,train,0
dstc1:train3/dt-201007240606-5811A:2,dstc1,train3/dt-201007240606-5811A,2,agent,2,train,1
dstc1:train3/dt-201007240606-5811A:3,dstc1,train3/dt-201007240606-5811A,3,user,0,train,1
dstc1:train3/dt-201007240606-5811A:4,dstc1,train3/dt-201007240606-5811A,4,agent,2,train,1
dstc1:train3/dt-201007240606-5811A:5,dstc1,train3/dt-201007240606-5811A,5,user,0,train,0
dstc1:train3/dt-201007240606-5811A:6,dstc1,train3/dt-201007240606-5811A,6,agent,2,train,0
dstc1:train3/dt-201007240606-5811A:7,dstc1,train3/dt-201007240606-5811A,7,user,2,train,0
dstc1:train3/dt-201007240606-5811A:8,dstc1,train3/dt-201007240606-5811A,8,agent,2,train,1
dstc1:train3/dt-201007240606-5811A:9,dstc1,train3/dt-201007240606-5811A,9,user,0,train,0
dstc1:train3/dt-201007240606-5811A:10,dstc1,train3/dt-201007240606-5811A,10,agent,1,train,1
dstc1:train3/dt-201007240606-5811A:11,dstc1,train3/dt-201007240606-5811A,11,user,0,train,1
dstc1:train3/dt-201007240606-5811A:12,dstc1,train3/dt-201007240606-5811A,12,agent,1,train,0
dstc1:train3/dt-201007240606-5811A:13,dstc1,train3/dt-201007240606-5811A,13,user,0,train,0
dstc1:train3/dt-201007240606-5811A:14,dstc1,train3/dt-201007240606-5811A,14,agent,1,train,0
dstc1:train3/dt-201007240606-5811A:15,dstc1,train3/dt-201007240606-5811A,15,user,0,train,0
dstc1:train3/dt-201007240606-5811A:16,dstc1,train3/dt-201007240606-5811A,16,agent,3,train,1
dstc1:train3/dt-201007240606-5811A:17,dstc1,train3/dt-201007240606-5811A,17,user,0,train,0
dstc1:train3/dt-201007240606-5811A:18,dstc1,train3/dt-201007240606-5811A,18,agent,2,train,0
dstc1:train3/dt-201007240606-5811A:19,dstc1,train3/dt-201007240606-5811A,19,user,0,train,0
dstc1:train3/dt-201007240606-5811A:20,dstc1,train3/dt-201007240606-5811A,20,agent,2,train,0
dstc1:train3/dt-201007240617-0111B:0,dstc1,train3/dt-201007240617-0111B,0,agent,2,train,1
dstc1:train3/dt-201007240617-0111B:1,dstc1,train3/dt-201007240617-0111B,1,user,0,train,0
dstc1:train3/dt-201007240617-0111B:2,dstc1,train3/dt-201007240617-0111B,2,agent,3,train,1
dstc1:train3/dt-201007240617-0111B:3,dstc1,train3/dt-201007240617-0111B,3,user,0,train,0
dstc1:train3/dt-201007240617-0111B:4,dstc1,train3/dt-201007240617-0111B,4,agent,3,train,0
dstc1:train3/dt-201007240617-0111B:5,dstc1,train3/dt-201007240617-0111B,5,user,0,train,0
dstc1:train3/dt-201007240617-0111B:6,dstc1,train3/dt-201007240617-0111B,6,agent,3,train,1
dstc1:train3/dt-201007240617-0111B:7,dstc1,train3/dt-201007240617-0111B,7,user,0,train,0
dstc1:train3/dt-201007240617-0111B:8,dstc1,train3/dt-201007240617-0111B,8,agent,3,train,0
dstc1:train3/dt-201007240617-0111B:9,dstc1,train3/dt-201007240617-0111B,9,user,0,train,0
dstc1:train3/dt-201007240617-0111B:10,dstc1,train3/dt-201007240617-0111B,10,agent,3,train,1
dstc1:train3/dt-201007240617-0111B:11,dstc1,train3/dt-201007240617-0111B,11,user,0,train,1
dstc1:train3/dt-201007240617-0111B:12,dstc1,train3/dt-201007240617-0111B,12,agent,1,train,0
dstc1:train3/dt-201007240617-0111B:13,dstc1,train3/dt-201007240617-0111B,13,user,0,train,0
dstc1:train3/dt-201007240617-0111B:14,dstc1,train3/dt-201007240617-0111B,14,agent,3,train,1
dstc1:train3/dt-201007240617-0111B:15,dstc1,train3/dt-201007240617-0111B,15,user,0,train,0
dstc1:train3/dt-201007240617-0111B:16,dstc1,train3/dt-201007240617-0111B,16,agent,3,train,1
dstc1:train3/dt-201007240617-0111B:18,dstc1,train3/dt-201007240617-0111B,18,agent,3,train,0
dstc1:train3/dt-201007240620-0611C:0,dstc1,train3/dt-201007240620-0611C,0,agent,2,test,0
dstc1:train3/dt-201007240620-0611C:1,dstc1,train3/dt-201007240620-0611C,1,user,0,test,0
dstc1:train3/dt-201007240620-0611C:2,dstc1,train3/dt-201007240620-0611C,2,agent,2,test,0
dstc1:train3/dt-201007240620-0611C:3,dstc1,train3/dt-201007240620-0611C,3,user,0,test,0
dstc1:train3/dt-201007240620-0611C:4,dstc1,train3/dt-201007240620-0611C,4,agent,2,test,0
dstc1:train3/dt-201007240620-0611C:5,dstc1,train3/dt-201007240620-0611C,5,user,2,test,1
dstc1:train3/dt-201007240620-0611C:6,dstc1,train3/dt-201007240620-0611C,6,agent,1,test,0
dstc1:train3/dt-201007240620-0611C:7,dstc1,train3/dt-201007240620-0611C,7,user,0,test,0
dstc1:train3/dt-201007240620-0611C:8,dstc1,train3/dt-201007240620-0611C,8,agent,2,test,0
dstc1:train3/dt-201007240620-0611C:9,dstc1,train3/dt-201007240620-0611C,9,user,2,test,1
dstc1:train3/dt-201007240620-0611C:10,dstc1,train3/dt-201007240620-0611C,10,agent,2,test,0
dstc1:train3/dt-201007240620-0611C:11,dstc1,train3/dt-201007240620-0611C,11,user,0,test,0
dstc1:train3/dt-201007240620-0611C:12,dstc1,train3/dt-201007240620-0611C,12,agent,1,test,1
dstc1:train3/dt-201007240620-0611C:13,dstc1,train3/dt-201007240620-0611C,13,user,2,test,0
dstc1:train3/dt-201007240620-0611C:14,dstc1,train3/dt-201007240620-0611C,14,agent,1,test,0
dstc1:train3/dt-201007240622-5011D:0,dstc1,train3/dt-201007240622-5011D,0,agent,2,train,0
dstc1:train3/dt-201007240622-5011D:1,dstc1,train3/dt-201007240622-5011D,1,user,0,train,0
dstc1:train3/dt-201007240622-5011D:2,dstc1,train3/dt-201007240622-5011D,2,agent,2,train,0
dstc1:train3/dt-201007240622-5011D:3,dstc1,train3/dt-201007240622-5011D,3,user,0,train,0
dstc1:train3/dt-201007240622-5011D:4,dstc1,train3/dt-201007240622-5011D,4,agent,2,train,1
dstc1:train3/dt-201007240628-1111E:0,dstc1,train3/dt-201007240628-1111E,0,agent,2,train,0
dstc1:train3/dt-201007240628-1111E:1,dstc1,train3/dt-201007240628-1111E,1,user,0,train,0
dstc1:train3/dt-201007240628-1111E:2,dstc1,train3/dt-201007240628-1111E,2,agent,3,train,1
dstc1:train3/dt-201007240628-1111E:3,dstc1,train3/dt-201007240628-1111E,3,user,0,train,0
dstc1:train3/dt-201007240628-1111E:4,dstc1,train3/dt-201007240628-1111E,4,agent,3,train,1
dstc1:train3/dt-201007240628-1111E:5,dstc1,train3/dt-201007240628-1111E,5,user,0,train,1
dstc1:train3/dt-201007240628-1111E:6,dstc1,train3/dt-201007240628-1111E,6,agent,3,train,1
dstc1:train3/dt-201007240628-1111E:8,dstc1,train3/dt-201007240628-1111E,8,agent,2,train,1
dstc1:train3/dt-201007240628-1111E:9,dstc1,train3/dt-201007240628-1111E,9,user,0,train,0
dstc1:train3/dt-201007240628-1111E:10,dstc1,train3/dt-201007240628-1111E,10,agent,3,train,0
dstc1:train3/dt-201007240628-1111E:11,dstc1,train3/dt-201007240628-1111E,11,user,0,train,1
dstc1:train3/dt-201007240628-1111E:12,dstc1,train3/dt-201007240628-1111E,12,agent,2,train,0
dstc1:train3/dt-201007240628-1111E:13,dstc1,train3/dt-201007240628-1111E,13,user,0,train,0
dstc1:train3/dt-201007240628-1111E:14,dstc1,train3/dt-201007240628-1111E,14,agent,1,train,0
dstc1:train3/dt-201007240628-1111E:15,dstc1,train3/dt-201007240628-1111E,15,user,0,train,0
dstc1:train3/dt-201007240628-1111E:16,dstc1,train3/dt-201007240628-1111E,16,agent,2,train,1
dstc1:train3/dt-201007240628-1111E:17,dstc1,train3/dt-201007240628-1111E,17,user,2,train,0
dstc1:train3/dt-201007240628-1111E:18,dstc1,train3/dt-201007240628-1111E,18,agent,3,train,0
dstc1:train3/dt-201007240628-1111E:19,dstc1,train3/dt-201007240628-1111E,19,user,0,train,1
dstc1:train3/dt-201007240628-1111E:20,dstc1,train3/dt-201007240628-1111E,20,agent,2,train,0
dstc1:train3/dt-201007240628-1111E:21,dstc1,train3/dt-201007240628-1111E,21,user,0,train,0
dstc1:train3/dt-201007240628-1111E:22,dstc1,train3/dt-201007240628-1111E,22,agent,1,train,0
dstc1:train3/dt-201007240628-1111E:23,dstc1,train3/dt-201007240628-1111E,23,user,0,train,0
dstc1:train3/dt-201007240628-1111E:24,dstc1,train3/dt-201007240628-1111E,24,agent,2,train,1
dstc1:train3/dt-201007240628-1111E:25,dstc1,train3/dt-201007240628-1111E,25,user,2,train,0
dstc1:train3/dt-201007240628-1111E:26,dstc1,train3/dt-201007240628-1111E,26,agent,3,train,0
dstc1:train3/dt-201007240628-1111E:27,dstc1,train3/dt-201007240628-1111E,27,user,0,train,0
dstc1:train3/dt-201007240628-1111E:28,dstc1,train3/dt-201007240628-1111E,28,agent,3,train,1
dstc1:train3/dt-201007240628-1111E:29,dstc1,train3/dt-201007240628-1111E,29,user,0,train,0
dstc1:train3/dt-201007240628-1111E:30,dstc1,train3/dt-201007240628-1111E,30,agent,1,train,0
dstc1:train3/dt-201007240628-1111E:31,dstc1,train3/dt-201007240628-1111E,31,user,0,train,1
dstc1:train3/dt-201007240628-1111E:32,dstc1,train3/dt-201007240628-1111E,32,agent,3,train,0
dstc1:train3/dt-201007240633-0911F:0,dstc1,train3/dt-201007240633-0911F,0,agent,2,train,0
dstc1:train3/dt-201007240633-0911F:1,dstc1,train3/dt-201007240633-0911F,1,user,0,train,0
dstc1:train3/dt-201007240633-0911F:2,dstc1,train3/dt-201007240633-0911F,2,agent,3,train,1
dstc1:train3/dt-201007240633-0911F:3,dstc1,train3/dt-201007240633-0911F,3,user,0,train,0
dstc1:train3/dt-201007240633-0911F:4,dstc1,train3/dt-201007240633-0911F,4,agent,2,train,1
dstc1:train3/dt-201007240633-0911F:5,dstc1,train3/dt-201007240633-0911F,5,user,0,train,0
dstc1:train3/dt-201007240633-0911F:6,dstc1,train3/dt-201007240633-0911F,6,agent,1,train,0
dstc1:train3/dt-201007240633-0911F:7,dstc1,train3/dt-201007240633-0911F,7,user,0,train,0
dstc1:train3/dt-201007240633-0911F:8,dstc1,train3/dt-201007240633-0911F,8,agent,2,train,1
dstc1:train3/dt-201007240633-0911F:9,dstc1,train3/dt-201007240633-0911F,9,user,0,train,1
dstc1:train3/dt-201007240633-0911F:10,dstc1,train3/dt-201007240633-0911F,10,agent,3,train,0
dstc1:train3/dt-201007240633-0911F:11,dstc1,train3/dt-201007240633-0911F,11,user,0,train,0
dstc1:train3/dt-201007240633-0911F:12,dstc1,train3/dt-201007240633-0911F,12,agent,2,train,0
dstc1:train3/dt-201007240633-0911F:13,dstc1,train3/dt-201007240633-0911F,13,user,0,train,0
dstc1:train3/dt-201007240633-0911F:14,dstc1,train3/dt-201007240633-0911F,14,agent,3,train,0
dstc1:train3/dt-201007240633-0911F:15,dstc1,train3/dt-201007240633-0911F,15,user,0,train,1
dstc1:train3/dt-201007240633-0911F:16,dstc1,train3/dt-201007240633-0911F,16,agent,3,train,1
dstc1:train3/dt-201007240633-0911F:17,dstc1,train3/dt-201007240633-0911F,17,user,0,train,1
dstc1:train3/dt-201007240633-0911F:18,dstc1,train3/dt-201007240633-0911F,18,agent,3,train,0
dstc1:train3/dt-201007240633-0911F:19,dstc1,train3/dt-201007240633-0911F,19,user,0,train,1
dstc1:train3/dt-201007240633-0911F:20,dstc1,train3/dt-201007240633-0911F,20,agent,1,train,0
dstc1:train3/dt-201007240633-0911F:21,dstc1,train3/dt-201007240633-0911F,21,user,0,train,0
dstc1:train3/dt-201007240633-0911F:22,dstc1,train3/dt-201007240633-0911F,22,agent,2,train,0
dstc1:train3/dt-201007240633-0911F:23,dstc1,train3/dt-201007240633-0911F,23,user,0,train,0
dstc1:train3/dt-201007240633-0911F:24,dstc1,train3/dt-201007240633-0911F,24,agent,1,train,0
dstc1:train3/dt-201007240644-26121:0,dstc1,train3/dt-201007240644-26121,0,agent,2,train,0
dstc1:train3/dt-201007240644-26121:1,dstc1,train3/dt-201007240644-26121,1,user,0,train,0
dstc1:train3/dt-201007240644-26121:2,dstc1,train3/dt-201007240644-26121,2,agent,2,train,0
dstc1:train3/dt-201007240644-26121:3,dstc1,train3/dt-201007240644-26121,3,user,0,train,0
dstc1:train3/dt-201007240644-26121:4,dstc1,train3/dt-201007240644-26121,4,agent,2,train,0
dstc1:train3/dt-201007240644-26121:5,dstc1,train3/dt-201007240644-26121,5,user,2,train,1
dstc1:train3/dt-201007240644-26121:6,dstc1,train3/dt-201007240644-26121,6,agent,2,train,0
dstc1:train3/dt-201007240644-26121:7,dstc1,train3/dt-201007240644-26121,7,user,0,train,0
dstc1:train3/dt-201007240644-26121:8,dstc1,train3/dt-201007240644-26121,8,agent,2,train,0
dstc1:train3/dt-201007240644-26121:9,dstc1,train3/dt-201007240644-26121,9,user,2,train,0
dstc1:train3/dt-201007240644-26121:10,dstc1,train3/dt-201007240644-26121,10,agent,2,train,0
dstc1:train3/dt-201007240644-26121:12,dstc1,train3/dt-201007240644-26121,12,agent,3,train,0
dstc1:train3/dt-201007240644-26121:13,dstc1,train3/dt-201007240644-26121,13,user,0,train,0
dstc1:train3/dt-201007240644-26121:14,dstc1,train3/dt-201007240644-26121,14,agent,2,train,1
dstc1:train3/dt-201007240644-26121:16,dstc1,train3/dt-201007240644-26121,16,agent,3,train,1
dstc1:train3/dt-201007240644-26121:17,dstc1,train3/dt-201007240644-26121,17,user,0,train,0
dstc1:train3/dt-201007240644-26121:18,dstc1,train3/dt-201007240644-26121,18,agent,1,train,0
dstc1:train3/dt-201007240644-26121:20,dstc1,train3/dt-201007240644-26121,20,agent,3,train,1
dstc1:train3/dt-201007240647-49122:0,dstc1,train3/dt-201007240647-49122,0,agent,2,train,1
dstc1:train3/dt-201007240647-49122:1,dstc1,train3/dt-201007240647-49122,1,user,0,train,0
dstc1:train3/dt-201007240647-49122:2,dstc1,train3/dt-201007240647-49122,2,agent,2,train,0
dstc1:train3/dt-201007240647-49122:3,dstc1,train3/dt-201007240647-49122,3,user,0,train,1
dstc1:train3/dt-201007240647-49122:4,dstc1,train3/dt-201007240647-49122,4,agent,3,train,0
dstc1:train3/dt-201007240647-49122:5,dstc1,train3/dt-201007240647-49122,5,user,0,train,0
dstc1:train3/dt-201007240647-49122:6,dstc1,train3/dt-201007240647-49122,6,agent,2,train,0
dstc1:train3/dt-201007240702-13123:0,dstc1,train3/dt-201007240702-13123,0,agent,2,train,0
dstc1:train3/dt-201007240702-13123:1,dstc1,train3/dt-201007240702-13123,1,user,0,train,0
dstc1:train3/dt-201007240702-13123:2,dstc1,train3/dt-201007240702-13123,2,agent,2,train,0
dstc1:train3/dt-201007240702-13123:3,dstc1,train3/dt-201007240702-13123,3,user,2,train,0
dstc1:train3/dt-201007240702-13123:4,dstc1,train3/dt-201007240702-13123,4,agent,3,train,0
dstc1:train3/dt-201007240702-13123:5,dstc1,train3/dt-201007240702-13123,5,user,2,train,0
dstc1:train3/dt-201007240702-13123:6,dstc1,train3/dt-201007240702-13123,6,agent,3,train,0
dstc1:train3/dt-201007240702-13123:7,dstc1,train3/dt-201007240702-13123,7,user,0,train,0
dstc1:train3/dt-201007240702-13123:8,dstc1,train3/dt-201007240702-13123,8,agent,2,train,0
dstc1:train3/dt-201007240702-13123:9,dstc1,train3/dt-201007240702-13123,9,user,2,train,0
dstc1:train3/dt-201007240702-13123:10,dstc1,train3/dt-201007240702-13123,10,agent,3,train,0
dstc1:train3/dt-201007240702-13123:11,dstc1,train3/dt-201007240702-13123,11,user,0,train,0
dstc1:train3/dt-201007240702-13123:12,dstc1,train3/dt-201007240702-13123,12,agent,2,train,1
dstc1:train3/dt-201007240702-13123:13,dstc1,train3/dt-201007240702-13123,13,user,0,train,0
dstc1:train3/dt-201007240702-13123:14,dstc1,train3/dt-201007240702-13123,14,agent,2,train,0
dstc1:train3/dt-201007240702-13123:15,dstc1,train3/dt-201007240702-13123,15,user,0,train,1
dstc1:train3/dt-201007240702-13123:16,dstc1,train3/dt-201007240702-13123,16,agent,2,train,0
dstc1:train3/dt-201007240702-13123:17,dstc1,train3/dt-201007240702-13123,17,user,0,train,0
dstc1:train3/dt-201007240702-13123:18,dstc1,train3/dt-201007240702-13123,18,agent,3,train,0
dstc1:train3/dt-201007240702-13123:19,dstc1,train3/dt-201007240702-13123,19,user,0,train,0
dstc1:train3/dt-201007240702-13123:20,dstc1,train3/dt-201007240702-13123,20,agent,2,train,0
dstc1:train3/dt-201007240702-13123:21,dstc1,train3/dt-201007240702-13123,21,user,2,train,0
dstc1:train3/dt-201007240702-13123:22,dstc1,train3/dt-201007240702-13123,22,agent,3,train,0
dstc1:train3/dt-201007240702-13123:23,dstc1,train3/dt-201007240702-13123,23,user,0,train,0
dstc1:train3/dt-201007240702-13123:24,dstc1,train3/dt-201007240702-13123,24,agent,3,train,0
dstc1:train3/dt-201007240704-31124:0,dstc1,train3/dt-201007240704-31124,0,agent,2,train,0
dstc1:train3/dt-201007240704-31124:1,dstc1,train3/dt-201007240704-31124,1,user,0,train,1
dstc1:train3/dt-201007240704-31124:2,dstc1,train3/dt-201007240704-31124,2,agent,2,train,1
dstc1:train3/dt-201007240704-31124:3,dstc1,train3/dt-201007240704-31124,3,user,0,train,0
