example_id,domain,dialogue_id,turn_id,speaker,politeness_label,split,paper_subset
restaurant:481:4,restaurant,481,4,agent,0,train,0
restaurant:481:5,restaurant,481,5,user,0,train,0
restaurant:481:6,restaurant,481,6,agent,0,train,1
restaurant:481:7,restaurant,481,7,user,0,train,0
restaurant:481:8,restaurant,481,8,agent,1,train,0
restaurant:481:9,restaurant,481,9,user,0,train,0
restaurant:481:10,restaurant,481,10,agent,0,train,1
restaurant:481:11,restaurant,481,11,user,0,train,0
restaurant:481:12,restaurant,481,12,agent,2,train,0
restaurant:481:13,restaurant,481,13,user,0,train,1
restaurant:481:14,restaurant,481,14,agent,3,train,0
restaurant:481:15,restaurant,481,15,user,3,train,1
restaurant:481:16,restaurant,481,16,agent,2,train,0
restaurant:482:1,restaurant,482,1,user,3,train,1
restaurant:482:2,restaurant,482,2,agent,2,train,1
restaurant:482:3,restaurant,482,3,user,0,train,0
restaurant:482:4,restaurant,482,4,agent,2,train,0
restaurant:482:5,restaurant,482,5,user,2,train,0
restaurant:482:6,restaurant,482,6,agent,2,train,1
restaurant:483:1,restaurant,483,1,user,1,train,0
restaurant:483:2,restaurant,483,2,agent,1,train,0
restaurant:483:3,restaurant,483,3,user,0,train,1
restaurant:483:4,restaurant,483,4,agent,2,train,0
restaurant:483:5,restaurant,483,5,user,0,train,0
restaurant:483:6,restaurant,483,6,agent,2,train,0
restaurant:484:1,restaurant,484,1,user,0,test,1
restaurant:484:2,restaurant,484,2,agent,2,test,1
restaurant:484:3,restaurant,484,3,user,2,test,0
restaurant:484:4,restaurant,484,4,agent,1,test,0
restaurant:484:5,restaurant,484,5,user,0,test,0
restaurant:484:6,restaurant,484,6,agent,0,test,0
restaurant:484:7,restaurant,484,7,user,0,test,0
restaurant:484:8,restaurant,484,8,agent,1,test,0
restaurant:484:9,restaurant,484,9,user,0,test,0
restaurant:484:10,restaurant,484,10,agent,1,test,0
restaurant:484:11,restaurant,484,11,user,0,test,0
restaurant:484:12,restaurant,484,12,agent,2,test,0
restaurant:484:13,restaurant,484,13,user,0,test,0
restaurant:484:14,restaurant,484,14,agent,2,test,0
restaurant:485:1,restaurant,485,1,user,3,train,0
restaurant:485:2,restaurant,485,2,agent,3,train,0
restaurant:485:3,restaurant,485,3,user,2,train,0
restaurant:485:4,restaurant,485,4,agent,0,train,1
restaurant:485:5,restaurant,485,5,user,0,train,0
restaurant:485:6,restaurant,485,6,agent,1,train,0
restaurant:485:7,restaurant,485,7,user,2,train,0
restaurant:485:8,restaurant,485,8,agent,2,train,1
restaurant:486:1,restaurant,486,1,user,1,train,0
restaurant:486:2,restaurant,486,2,agent,2,train,0
restaurant:486:3,restaurant,486,3,user,0,train,0
restaurant:486:4,restaurant,486,4,agent,2,train,0
restaurant:486:5,restaurant,486,5,user,0,train,0
restaurant:486:6,restaurant,486,6,agent,2,train,0
restaurant:487:1,restaurant,487,1,user,1,train,0
restaurant:487:2,restaurant,487,2,agent,2,train,0
restaurant:487:3,restaurant,487,3,user,2,train,1
restaurant:487:4,restaurant,487,4,agent,2,train,0
restaurant:488:1,restaurant,488,1,user,1,train,0
restaurant:488:2,restaurant,488,2,agent,2,train,0
restaurant:488:3,restaurant,488,3,user,0,train,1
restaurant:488:4,restaurant,488,4,agent,2,train,0
restaurant:488:5,restaurant,488,5,user,0,train,1
restaurant:488:6,restaurant,488,6,agent,1,train,0
restaurant:488:7,restaurant,488,7,user,0,train,0
restaurant:488:8,restaurant,488,8,agent,2,train,0
restaurant:489:1,restaurant,489,1,user,1,train,0
restaurant:489:2,restaurant,489,2,agent,1,train,1
restaurant:489:3,restaurant,489,3,user,0,train,0
restaurant:489:4,restaurant,489,4,agent,2,train,0
restaurant:489:5,restaurant,489,5,user,3,train,0
restaurant:489:6,restaurant,489,6,agent,2,train,0
restaurant:489:7,restaurant,489,7,user,0,train,0
restaurant:489:8,restaurant,489,8,agent,3,train,1
restaurant:490:1,restaurant,490,1,user,1,test,1
restaurant:490:2,restaurant,490,2,agent,2,test,0
restaurant:491:1,restaurant,491,1,user,0,train,0
restaurant:491:2,restaurant,491,2,agent,3,train,1
restaurant:491:3,restaurant,491,3,user,0,train,1
restaurant:491:4,restaurant,491,4,agent,2,train,0
restaurant:491:5,restaurant,491,5,user,0,train,1
restaurant:491:6,restaurant,491,6,agent,1,train,1
restaurant:491:7,restaurant,491,7,user,0,train,0
restaurant:491:8,restaurant,491,8,agent,3,train,0
restaurant:491:9,restaurant,491,9,user,2,train,0
restaurant:491:10,restaurant,491,10,agent,2,train,0
restaurant:491:11,restaurant,491,11,user,0,train,0
restaurant:491:12,restaurant,491,12,agent,1,train,1
restaurant:491:13,restaurant,491,13,user,0,train,1
restaurant:491:14,restaurant,491,14,agent,1,train,0
restaurant:491:15,restaurant,491,15,user,0,train,1
restaurant:491:16,restaurant,491,16,agent,1,train,0
restaurant:491:17,restaurant,491,17,user,0,train,0
restaurant:491:18,restaurant,491,18,agent,2,train,0
restaurant:492:1,restaurant,492,1,user,1,train,1
restaurant:492:2,restaurant,492,2,agent,2,train,0
restaurant:493:1,restaurant,493,1,user,1,train,0
restaurant:493:2,restaurant,493,2,agent,2,train,0
restaurant:494:1,restaurant,494,1,user,1,train,0
restaurant:494:2,restaurant,494,2,agent,2,train,1
restaurant:495:1,restaurant,495,1,user,1,train,0
restaurant:495:2,restaurant,495,2,agent,3,train,0
restaurant:496:1,restaurant,496,1,user,1,train,0
restaurant:496:2,restaurant,496,2,agent,2,train,0
restaurant:497:1,restaurant,497,1,user,1,test,0
restaurant:497:2,restaurant,497,2,agent,2,test,0
restaurant:497:3,restaurant,497,3,user,0,test,0
restaurant:497:4,restaurant,497,4,agent,1,test,0
restaurant:497:5,restaurant,497,5,user,0,test,0
restaurant:497:6,restaurant,497,6,agent,2,test,0
restaurant:498:1,restaurant,498,1,user,0,test,0
restaurant:498:2,restaurant,498,2,agent,0,test,1
restaurant:498:3,restaurant,498,3,user,0,test,0
restaurant:498:4,restaurant,498,4,agent,1,test,1
restaurant:498:5,restaurant,498,5,user,0,test,0
restaurant:498:6,restaurant,498,6,agent,1,test,1
restaurant:498:7,restaurant,498,7,user,0,test,0
restaurant:498:8,restaurant,498,8,agent,0,test,0
restaurant:498:9,restaurant,498,9,user,0,test,0
restaurant:498:10,restaurant,498,10,agent,1,test,0
restaurant:498:11,restaurant,498,11,user,0,test,0
restaurant:498:12,restaurant,498,12,agent,2,test,0
restaurant:498:13,restaurant,498,13,user,0,test,0
restaurant:498:14,restaurant,498,14,agent,3,test,1
restaurant:498:15,restaurant,498,15,user,0,test,0
restaurant:498:16,restaurant,498,16,agent,2,test,0
restaurant:499:1,restaurant,499,1,user,3,train,0
restaurant:499:2,restaurant,499,2,agent,0,train,0
restaurant:499:3,restaurant,499,3,user,0,train,0
restaurant:499:4,restaurant,499,4,agent,2,train,0
restaurant:499:5,restaurant,499,5,user,0,train,0
restaurant:499:6,restaurant,499,6,agent,1,train,0
restaurant:499:7,restaurant,499,7,user,0,train,0
restaurant:499:8,restaurant,499,8,agent,1,train,0
restaurant:499:9,restaurant,499,9,user,0,train,1
restaurant:499:10,restaurant,499,10,agent,2,train,0
restaurant:499:11,restaurant,499,11,user,0,train,0
restaurant:499:12,restaurant,499,12,agent,2,train,0
restaurant:500:1,restaurant,500,1,user,3,test,1
restaurant:500:2,restaurant,500,2,agent,1,test,0
restaurant:500:3,restaurant,500,3,user,0,test,0
restaurant:500:4,restaurant,500,4,agent,0,test,0
restaurant:500:5,restaurant,500,5,user,0,test,0
restaurant:500:6,restaurant,500,6,agent,1,test,0
restaurant:500:7,restaurant,500,7,user,0,test,0
restaurant:500:8,restaurant,500,8,agent,1,test,0
restaurant:501:1,restaurant,501,1,user,1,train,1
restaurant:501:2,restaurant,501,2,agent,2,train,0
restaurant:501:3,restaurant,501,3,user,0,train,0
restaurant:501:4,restaurant,501,4,agent,2,train,0
restaurant:501:5,restaurant,501,5,user,0,train,0
restaurant:501:6,restaurant,501,6,agent,2,train,0
restaurant:502:1,restaurant,502,1,user,3,train,0
restaurant:502:2,restaurant,502,2,agent,3,train,1
restaurant:502:3,restaurant,502,3,user,3,train,0
restaurant:502:4,restaurant,502,4,agent,1,train,0
restaurant:502:5,restaurant,502,5,user,0,train,0
restaurant:502:6,restaurant,502,6,agent,2,train,1
restaurant:503:1,restaurant,503,1,user,2,test,0
restaurant:503:2,restaurant,503,2,agent,1,test,1
restaurant:503:3,restaurant,503,3,user,0,test,0
restaurant:503:4,restaurant,503,4,agent,1,test,0
restaurant:503:5,restaurant,503,5,user,0,test,0
restaurant:503:6,restaurant,503,6,agent,3,test,1
restaurant:503:7,restaurant,503,7,user,3,test,0
restaurant:503:8,restaurant,503,8,agent,2,test,0
restaurant:503:9,restaurant,503,9,user,3,test,0
restaurant:503:10,restaurant,503,10,agent,1,test,0
restaurant:503:11,restaurant,503,11,user,0,test,0
restaurant:503:12,restaurant,503,12,agent,2,test,1
restaurant:504:1,restaurant,504,1,user,2,test,0
restaurant:504:2,restaurant,504,2,agent,2,test,0
restaurant:504:3,restaurant,504,3,user,0,test,0
restaurant:504:4,restaurant,504,4,agent,1,test,0
restaurant:504:5,restaurant,504,5,user,0,test,1
restaurant:504:6,restaurant,504,6,agent,2,test,0
restaurant:504:7,restaurant,504,7,user,0,test,0
restaurant:504:8,restaurant,504,8,agent,2,test,0
restaurant:505:1,restaurant,505,1,user,1,train,0
restaurant:505:2,restaurant,505,2,agent,2,train,0
restaurant:505:3,restaurant,505,3,user,0,train,0
restaurant:505:4,restaurant,505,4,agent,3,train,0
restaurant:505:5,restaurant,505,5,user,2,train,0
restaurant:505:6,restaurant,505,6,agent,2,train,0
restaurant:505:7,restaurant,505,7,user,0,train,1
restaurant:505:8,restaurant,505,8,agent,2,train,0
restaurant:505:9,restaurant,505,9,user,0,train,0
restaurant:505:10,restaurant,505,10,agent,3,train,0
restaurant:506:1,restaurant,506,1,user,3,train,1
restaurant:506:2,restaurant,506,2,agent,2,train,0
restaurant:506:3,restaurant,506,3,user,0,train,0
restaurant:506:4,restaurant,506,4,agent,1,train,0
restaurant:506:5,restaurant,506,5,user,0,train,0
restaurant:506:6,restaurant,506,6,agent,2,train,0
restaurant:506:7,restaurant,506,7,user,0,train,0
restaurant:506:8,restaurant,506,8,agent,2,train,0
restaurant:506:9,restaurant,506,9,user,0,train,0
restaurant:506:10,restaurant,506,10,agent,2,train,0
restaurant:507:1,restaurant,507,1,user,1,train,0
restaurant:507:2,restaurant,507,2,agent,1,train,0
restaurant:507:3,restaurant,507,3,user,0,train,0
restaurant:507:4,restaurant,507,4,agent,2,train,0
restaurant:507:5,restaurant,507,5,user,0,train,0
restaurant:507:6,restaurant,507,6,agent,2,train,0
restaurant:508:1,restaurant,508,1,user,1,test,0
restaurant:508:2,restaurant,508,2,agent,2,test,1
restaurant:509:1,restaurant,509,1,user,1,train,0
restaurant:509:2,restaurant,509,2,agent,2,train,0
restaurant:510:1,restaurant,510,1,user,2,validation,0
restaurant:510:2,restaurant,510,2,agent,2,validation,0
restaurant:510:3,restaurant,510,3,user,3,validation,1
restaurant:510:4,restaurant,510,4,agent,3,validation,0
restaurant:510:5,restaurant,510,5,user,2,validation,1
restaurant:510:6,restaurant,510,6,agent,2,validation,1
restaurant:510:7,restaurant,510,7,user,2,validation,0
restaurant:510:8,restaurant,510,8,agent,2,validation,0
restaurant:510:9,restaurant,510,9,user,2,validation,0
restaurant:510:10,restaurant,510,10,agent,2,validation,0
restaurant:510:11,restaurant,510,11,user,2,validation,0
restaurant:510:12,restaurant,510,12,agent,3,validation,0
restaurant:510:13,restaurant,510,13,user,2,validation,0
restaurant:510:14,restaurant,510,14,agent,2,validation,0
restaurant:511:1,restaurant,511,1,user,2,train,0
restaurant:511:2,restaurant,511,2,agent,2,train,0
restaurant:511:3,restaurant,511,3,user,3,train,0
restaurant:511:4,restaurant,511,4,agent,2,train,0
restaurant:512:1,restaurant,512,1,user,1,train,0
restaurant:512:2,restaurant,512,2,agent,0,train,0
restaurant:512:3,restaurant,512,3,user,0,train,1
restaurant:512:4,restaurant,512,4,agent,1,train,0
restaurant:512:5,restaurant,512,5,user,0,train,1
restaurant:512:6,restaurant,512,6,agent,1,train,1
restaurant:512:7,restaurant,512,7,user,0,train,0
restaurant:512:8,restaurant,512,8,agent,0,train,0
restaurant:512:9,restaurant,512,9,user,0,train,0
restaurant:512:10,restaurant,512,10,agent,1,train,0
restaurant:512:11,restaurant,512,11,user,0,train,0
restaurant:512:12,restaurant,512,12,agent,2,train,0
restaurant:512:13,restaurant,512,13,user,3,train,1
restaurant:512:14,restaurant,512,14,agent,1,train,0
restaurant:512:15,restaurant,512,15,user,3,train,0
restaurant:512:16,restaurant,512,16,agent,3,train,1
restaurant:512:17,restaurant,512,17,user,2,train,1
restaurant:512:18,restaurant,512,18,agent,2,train,0
restaurant:513:1,restaurant,513,1,user,1,validation,0
restaurant:513:2,restaurant,513,2,agent,2,validation,0
restaurant:513:3,restaurant,513,3,user,0,validation,0
restaurant:513:4,restaurant,513,4,agent,3,validation,0
restaurant:513:5,restaurant,513,5,user,2,validation,0
restaurant:513:6,restaurant,513,6,agent,2,validation,0
restaurant:514:1,restaurant,514,1,user,1,validation,0
restaurant:514:2,restaurant,514,2,agent,2,validation,0
restaurant:515:1,restaurant,515,1,user,3,test,1
restaurant:515:2,restaurant,515,2,agent,2,test,0
restaurant:515:3,restaurant,515,3,user,0,test,0
restaurant:515:4,restaurant,515,4,agent,1,test,0
restaurant:515:5,restaurant,515,5,user,0,test,0
restaurant:515:6,restaurant,515,6,agent,1,test,1
restaurant:515:7,restaurant,515,7,user,2,test,0
restaurant:515:8,restaurant,515,8,agent,3,test,1
restaurant:515:9,restaurant,515,9,user,3,test,0
restaurant:515:10,restaurant,515,10,agent,2,test,0
restaurant:516:1,restaurant,516,1,user,1,train,0
restaurant:516:2,restaurant,516,2,agent,2,train,0
restaurant:517:1,restaurant,517,1,user,3,train,1
restaurant:517:2,restaurant,517,2,agent,3,train,0
restaurant:517:3,restaurant,517,3,user,2,train,0
restaurant:517:4,restaurant,517,4,agent,0,train,0
restaurant:517:5,restaurant,517,5,user,0,train,1
restaurant:517:6,restaurant,517,6,agent,0,train,1
restaurant:517:7,restaurant,517,7,user,0,train,0
restaurant:517:8,restaurant,517,8,agent,1,train,0
restaurant:517:9,restaurant,517,9,user,0,train,1
restaurant:517:10,restaurant,517,10,agent,0,train,0
restaurant:517:11,restaurant,517,11,user,0,train,0
restaurant:517:12,restaurant,517,12,agent,1,train,0
restaurant:517:13,restaurant,517,13,user,0,train,0
restaurant:517:14,restaurant,517,14,agent,1,train,0
restaurant:517:15,restaurant,517,15,user,0,train,0
restaurant:517:16,restaurant,517,16,agent,1,train,0
restaurant:517:17,restaurant,517,17,user,0,train,0
restaurant:517:18,restaurant,517,18,agent,2,train,0
restaurant:517:19,restaurant,517,19,user,2,train,0
restaurant:517:20,restaurant,517,20,agent,2,train,0
restaurant:518:1,restaurant,518,1,user,1,train,0
restaurant:518:2,restaurant,518,2,agent,2,train,0
restaurant:518:3,restaurant,518,3,user,2,train,0
restaurant:518:4,restaurant,518,4,agent,3,train,1
restaurant:518:5,restaurant,518,5,user,2,train,1
restaurant:518:6,restaurant,518,6,agent,1,train,0
restaurant:518:7,restaurant,518,7,user,0,train,0
restaurant:518:8,restaurant,518,8,agent,1,train,0
restaurant:518:9,restaurant,518,9,user,0,train,0
restaurant:518:10,restaurant,518,10,agent,2,train,1
restaurant:518:11,restaurant,518,11,user,2,train,0
restaurant:518:12,restaurant,518,12,agent,3,train,0
restaurant:518:13,restaurant,518,13,user,2,train,0
restaurant:518:14,restaurant,518,14,agent,2,train,0
restaurant:519:1,restaurant,519,1,user,1,train,0
restaurant:519:2,restaurant,519,2,agent,2,train,0
restaurant:520:1,restaurant,520,1,user,3,train,1
restaurant:520:2,restaurant,520,2,agent,2,train,1
restaurant:520:3,restaurant,520,3,user,0,train,0
restaurant:520:4,restaurant,520,4,agent,1,train,0
restaurant:520:5,restaurant,520,5,user,0,train,0
restaurant:520:6,restaurant,520,6,agent,1,train,0
restaurant:520:7,restaurant,520,7,user,2,train,1
restaurant:520:8,restaurant,520,8,agent,2,train,0
restaurant:520:9,restaurant,520,9,user,3,train,0
restaurant:520:10,restaurant,520,10,agent,2,train,0
restaurant:521:1,restaurant,521,1,user,3,test,0
restaurant:521:2,restaurant,521,2,agent,2,test,0
restaurant:521:3,restaurant,521,3,user,0,test,1
restaurant:521:4,restaurant,521,4,agent,2,test,0
restaurant:521:5,restaurant,521,5,user,3,test,0
restaurant:521:6,restaurant,521,6,agent,3,test,0
restaurant:521:7,restaurant,521,7,user,2,test,0
restaurant:521:8,restaurant,521,8,agent,2,test,0
restaurant:521:9,restaurant,521,9,user,2,test,0
restaurant:521:10,restaurant,521,10,agent,2,test,0
restaurant:522:1,restaurant,522,1,user,0,train,0
restaurant:522:2,restaurant,522,2,agent,1,train,0
restaurant:522:3,restaurant,522,3,user,0,train,1
restaurant:522:4,restaurant,522,4,agent,2,train,0
restaurant:522:5,restaurant,522,5,user,3,train,0
restaurant:522:6,restaurant,522,6,agent,1,train,0
restaurant:522:7,restaurant,522,7,user,0,train,0
restaurant:522:8,restaurant,522,8,agent,1,train,1
restaurant:522:9,restaurant,522,9,user,0,train,1
restaurant:522:10,restaurant,522,10,agent,1,train,0
restaurant:522:11,restaurant,522,11,user,0,train,0
restaurant:522:12,restaurant,522,12,agent,1,train,0
restaurant:522:13,restaurant,522,13,user,0,train,0
restaurant:522:14,restaurant,522,14,agent,2,train,0
restaurant:522:15,restaurant,522,15,user,0,train,0
restaurant:522:16,restaurant,522,16,agent,2,train,0
restaurant:523:1,restaurant,523,1,user,1,test,0
restaurant:523:2,restaurant,523,2,agent,2,test,0
restaurant:524:1,restaurant,524,1,user,1,train,0
restaurant:524:2,restaurant,524,2,agent,0,train,0
restaurant:524:3,restaurant,524,3,user,0,train,0
restaurant:524:4,restaurant,524,4,agent,2,train,0
restaurant:524:5,restaurant,524,5,user,0,train,0
restaurant:524:6,restaurant,524,6,agent,3,train,1
restaurant:524:7,restaurant,524,7,user,2,train,0
restaurant:524:8,restaurant,524,8,agent,3,train,1
restaurant:524:9,restaurant,524,9,user,0,train,0
restaurant:524:10,restaurant,524,10,agent,2,train,1
restaurant:525:1,restaurant,525,1,user,0,validation,1
restaurant:525:2,restaurant,525,2,agent,1,validation,0
restaurant:525:3,restaurant,525,3,user,0,validation,1
restaurant:525:4,restaurant,525,4,agent,1,validation,0
restaurant:525:5,restaurant,525,5,user,0,validation,0
restaurant:525:6,restaurant,525,6,agent,1,validation,0
restaurant:525:7,restaurant,525,7,user,0,validation,0
restaurant:525:8,restaurant,525,8,agent,2,validation,1
restaurant:525:9,restaurant,525,9,user,3,validation,0
restaurant:525:10,restaurant,525,10,agent,2,validation,0
restaurant:526:1,restaurant,526,1,user,0,train,1
restaurant:526:2,restaurant,526,2,agent,0,train,0
restaurant:526:3,restaurant,526,3,user,0,train,0
restaurant:526:4,restaurant,526,4,agent,0,train,0
restaurant:526:5,restaurant,526,5,user,0,train,0
restaurant:526:6,restaurant,526,6,agent,0,train,0
restaurant:526:7,restaurant,526,7,user,0,train,0
restaurant:526:8,restaurant,526,8,agent,2,train,0
restaurant:526:9,restaurant,526,9,user,0,train,0
restaurant:526:10,restaurant,526,10,agent,2,train,0
restaurant:526:11,restaurant,526,11,user,0,train,0
restaurant:526:12,restaurant,526,12,agent,2,train,0
restaurant:527:1,restaurant,527,1,user,1,train,0
restaurant:527:2,restaurant,527,2,agent,2,train,1
restaurant:528:1,restaurant,528,1,user,3,train,1
restaurant:528:2,restaurant,528,2,agent,2,train,1
restaurant:528:3,restaurant,528,3,user,0,train,0
restaurant:528:4,restaurant,528,4,agent,1,train,1
restaurant:528:5,restaurant,528,5,user,0,train,0
restaurant:528:6,restaurant,528,6,agent,2,train,0
restaurant:528:7,restaurant,528,7,user,3,train,1
restaurant:528:8,restaurant,528,8,agent,2,train,1
restaurant:529:1,restaurant,529,1,user,1,train,0
restaurant:529:2,restaurant,529,2,agent,3,train,0
restaurant:529:3,restaurant,529,3,user,0,train,1
restaurant:529:4,restaurant,529,4,agent,2,train,0
restaurant:529:5,restaurant,529,5,user,2,train,0
restaurant:529:6,restaurant,529,6,agent,3,train,0
restaurant:529:7,restaurant,529,7,user,2,train,0
restaurant:529:8,restaurant,529,8,agent,3,train,0
restaurant:529:9,restaurant,529,9,user,1,train,0
restaurant:529:10,restaurant,529,10,agent,2,train,0
restaurant:530:1,restaurant,530,1,user,3,train,1
restaurant:530:2,restaurant,530,2,agent,1,train,1
restaurant:530:3,restaurant,530,3,user,3,train,1
restaurant:530:4,restaurant,530,4,agent,2,train,0
restaurant:531:1,restaurant,531,1,user,1,test,0
restaurant:531:2,restaurant,531,2,agent,3,test,1
restaurant:532:1,restaurant,532,1,user,3,train,1
restaurant:532:2,restaurant,532,2,agent,2,train,1
restaurant:532:3,restaurant,532,3,user,0,train,0
restaurant:532:4,restaurant,532,4,agent,2,train,0
restaurant:532:5,restaurant,532,5,user,3,train,1
restaurant:532:6,restaurant,532,6,agent,1,train,0
restaurant:532:7,restaurant,532,7,user,2,train,1
restaurant:532:8,restaurant,532,8,agent,2,train,1
restaurant:533:1,restaurant,533,1,user,3,train,1
restaurant:533:2,restaurant,533,2,agent,2,train,0
restaurant:533:3,restaurant,533,3,user,0,train,1
restaurant:533:4,restaurant,533,4,agent,1,train,0
restaurant:533:5,restaurant,533,5,user,0,train,0
restaurant:533:6,restaurant,533,6,agent,1,train,0
restaurant:533:7,restaurant,533,7,user,0,train,0
restaurant:533:8,restaurant,533,8,agent,1,train,0
restaurant:533:9,restaurant,533,9,user,0,train,0
restaurant:533:10,restaurant,533,10,agent,3,train,0
restaurant:533:11,restaurant,533,11,user,2,train,0
restaurant:533:12,restaurant,533,12,agent,1,train,0
restaurant:533:13,restaurant,533,13,user,0,train,0
restaurant:533:14,restaurant,533,14,agent,1,train,0
restaurant:533:15,restaurant,533,15,user,0,train,0
restaurant:533:16,restaurant,533,16,agent,2,train,0
restaurant:533:17,restaurant,533,17,user,3,train,0
restaurant:533:18,restaurant,533,18,agent,2,train,0
restaurant:533:19,restaurant,533,19,user,2,train,0
restaurant:533:20,restaurant,533,20,agent,2,train,0
restaurant:534:1,restaurant,534,1,user,1,test,0
restaurant:534:2,restaurant,534,2,agent,2,test,0
restaurant:534:3,restaurant,534,3,user,0,test,0
restaurant:534:4,restaurant,534,4,agent,2,test,1
restaurant:534:5,restaurant,534,5,user,0,test,1
restaurant:534:6,restaurant,534,6,agent,2,test,0
restaurant:535:1,restaurant,535,1,user,3,validation,0
restaurant:535:2,restaurant,535,2,agent,0,validation,0
restaurant:535:3,restaurant,535,3,user,2,validation,0
restaurant:535:4,restaurant,535,4,agent,2,validation,0
restaurant:535:5,restaurant,535,5,user,3,validation,0
restaurant:535:6,restaurant,535,6,agent,3,validation,0
restaurant:535:7,restaurant,535,7,user,2,validation,0
restaurant:535:8,restaurant,535,8,agent,2,validation,0
restaurant:536:1,restaurant,536,1,user,1,train,0
restaurant:536:2,restaurant,536,2,agent,2,train,0
restaurant:536:3,restaurant,536,3,user,0,train,0
restaurant:536:4,restaurant,536,4,agent,2,train,0
restaurant:536:5,restaurant,536,5,user,3,train,0
restaurant:536:6,restaurant,536,6,agent,2,train,0
restaurant:537:1,restaurant,537,1,user,1,train,0
restaurant:537:2,restaurant,537,2,agent,2,train,1
restaurant:538:1,restaurant,538,1,user,3,test,0
restaurant:538:2,restaurant,538,2,agent,3,test,0
restaurant:538:3,restaurant,538,3,user,3,test,0
restaurant:538:4,restaurant,538,4,agent,0,test,0
restaurant:538:5,restaurant,538,5,user,0,test,0
restaurant:538:6,restaurant,538,6,agent,2,test,0
restaurant:539:1,restaurant,539,1,user,1,test,0
restaurant:539:2,restaurant,539,2,agent,2,test,0
restaurant:540:1,restaurant,540,1,user,3,train,0
restaurant:540:2,restaurant,540,2,agent,2,train,1
restaurant:540:3,restaurant,540,3,user,0,train,0
restaurant:540:4,restaurant,540,4,agent,1,train,0
restaurant:540:5,restaurant,540,5,user,0,train,0
restaurant:540:6,restaurant,540,6,agent,1,train,0
restaurant:540:7,restaurant,540,7,user,3,train,1
restaurant:540:8,restaurant,540,8,agent,2,train,0
restaurant:540:9,restaurant,540,9,user,3,train,0
restaurant:540:10,restaurant,540,10,agent,2,train,0
restaurant:541:1,restaurant,541,1,user,1,train,1
restaurant:541:2,restaurant,541,2,agent,3,train,1
restaurant:541:3,restaurant,541,3,user,0,train,1
restaurant:541:4,restaurant,541,4,agent,2,train,0
restaurant:541:5,restaurant,541,5,user,0,train,0
restaurant:541:6,restaurant,541,6,agent,2,train,0
restaurant:542:1,restaurant,542,1,user,1,train,1
restaurant:542:2,restaurant,542,2,agent,2,train,0
restaurant:542:3,restaurant,542,3,user,0,train,0
restaurant:542:4,restaurant,542,4,agent,3,train,0
restaurant:542:5,restaurant,542,5,user,2,train,1
restaurant:542:6,restaurant,542,6,agent,2,train,0
restaurant:543:1,restaurant,543,1,user,1,train,0
restaurant:543:2,restaurant,543,2,agent,0,train,0
restaurant:543:3,restaurant,543,3,user,0,train,0
restaurant:543:4,restaurant,543,4,agent,0,train,0
restaurant:543:5,restaurant,543,5,user,0,train,0
restaurant:543:6,restaurant,543,6,agent,0,train,0
restaurant:543:7,restaurant,543,7,user,0,train,1
restaurant:543:8,restaurant,543,8,agent,1,train,0
restaurant:543:9,restaurant,543,9,user,0,train,0
restaurant:543:10,restaurant,543,10,agent,2,train,0
restaurant:543:11,restaurant,543,11,user,0,train,0
restaurant:543:12,restaurant,543,12,agent,1,train,0
restaurant:543:13,restaurant,543,13,user,0,train,1
restaurant:543:14,restaurant,543,14,agent,2,train,1
restaurant:544:1,restaurant,544,1,user,1,train,0
restaurant:544:2,restaurant,544,2,agent,2,train,0
restaurant:544:3,restaurant,544,3,user,0,train,0
restaurant:544:4,restaurant,544,4,agent,1,train,0
restaurant:544:5,restaurant,544,5,user,0,train,0
restaurant:544:6,restaurant,544,6,agent,1,train,0
restaurant:544:7,restaurant,544,7,user,0,train,0
restaurant:544:8,restaurant,544,8,agent,0,train,0
restaurant:544:9,restaurant,544,9,user,0,train,0
restaurant:544:10,restaurant,544,10,agent,2,train,0
restaurant:544:11,restaurant,544,11,user,0,train,1
restaurant:544:12,restaurant,544,12,agent,2,train,0
restaurant:544:13,restaurant,544,13,user,0,train,0
restaurant:544:14,restaurant,544,14,agent,2,train,0
restaurant:544:15,restaurant,544,15,user,0,train,1
restaurant:544:16,restaurant,544,16,agent,2,train,0
restaurant:545:1,restaurant,545,1,user,3,validation,0
restaurant:545:2,restaurant,545,2,agent,0,validation,0
restaurant:545:3,restaurant,545,3,user,3,validation,1
restaurant:545:4,restaurant,545,4,agent,1,validation,0
restaurant:545:5,restaurant,545,5,user,0,validation,1
restaurant:545:6,restaurant,545,6,agent,1,validation,1
restaurant:545:7,restaurant,545,7,user,2,validation,0
restaurant:545:8,restaurant,545,8,agent,2,validation,0
restaurant:545:9,restaurant,545,9,user,0,validation,0
restaurant:545:10,restaurant,545,10,agent,1,validation,0
restaurant:545:11,restaurant,545,11,user,0,validation,0
restaurant:545:12,restaurant,545,12,agent,3,validation,1
restaurant:545:13,restaurant,545,13,user,2,validation,0
restaurant:545:14,restaurant,545,14,agent,2,validation,1
restaurant:546:1,restaurant,546,1,user,1,train,0
restaurant:546:2,restaurant,546,2,agent,3,train,0
restaurant:546:3,restaurant,546,3,user,2,train,0
restaurant:546:4,restaurant,546,4,agent,2,train,0
restaurant:546:5,restaurant,546,5,user,1,train,0
